"FMTNAME","START","LABEL",
"DRDIFDCD","75209021.0","BRUSSELS SPROUTS, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75210000.0","CABBAGE, CHINESE, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75210010.0","CABBAGE, CHINESE, COOKED, FAT NOT ADDED",
"DRDIFDCD","75210020.0","CABBAGE, CHINESE, COOKED, FAT ADDED",
"DRDIFDCD","75211010.0","CABBAGE, GREEN, COOKED, NS FAT",
"DRDIFDCD","75211020.0","CABBAGE, GREEN, COOKED, FAT NOT ADDED",
"DRDIFDCD","75211030.0","CABBAGE, GREEN, COOKED, FAT ADDED",
"DRDIFDCD","75212010.0","CABBAGE, RED, COOKED, FAT NOT ADDED",
"DRDIFDCD","75213100.0","CACTUS, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75213110.0","CACTUS, COOKED, FAT NOT ADDED",
"DRDIFDCD","75213120.0","CACTUS, COOKED, FAT ADDED",
"DRDIFDCD","75214000.0","CAULIFLOWER, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75214001.0","CAULIFLOWER, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75214002.0","CAULIFLOWER, COOKED, FROM FROZEN, NS FAT ADDED",
"DRDIFDCD","75214010.0","CAULIFLOWER, COOKED, NS FORM, FAT NOT ADDED",
"DRDIFDCD","75214011.0","CAULIFLOWER, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75214012.0","CAULIFLOWER, COOKED, FROM FROZEN, FAT NOT ADDED",
"DRDIFDCD","75214013.0","CAULIFLOWER, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75214020.0","CAULIFLOWER, COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75214021.0","CAULIFLOWER, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75214022.0","CAULIFLOWER, COOKED, FROM FROZEN, FAT ADDED",
"DRDIFDCD","75215000.0","CELERY, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75215010.0","CELERY, COOKED, FAT NOT ADDED",
"DRDIFDCD","75215020.0","CELERY, COOKED, FAT ADDED",
"DRDIFDCD","75215510.0","CHRISTOPHINE, COOKED, FAT NOT ADDED IN COOKING",
"DRDIFDCD","75216000.0","CORN, COOKED, NS FORM, NS COLOR. NS FAT ADDED",
"DRDIFDCD","75216001.0","CORN, COOKED, FROM FRESH, NS COLOR. NS FAT ADDED",
"DRDIFDCD","75216002.0","CORN, COOKED, FROM FROZEN, NS COLOR. NS FAT ADDED",
"DRDIFDCD","75216003.0","CORN, COOKED, FROM CANNED, NS COLOR, NS FAT ADDED",
"DRDIFDCD","75216010.0","CORN, COOKED, NS FORM, NS COLOR, FAT NOT ADDED",
"DRDIFDCD","75216011.0","CORN, COOKED, FROM FRESH, NS COLOR, FAT NOT ADDED",
"DRDIFDCD","75216012.0","CORN, COOKED, FROM FROZEN, NS COLOR, FAT NOT ADDED",
"DRDIFDCD","75216013.0","CORN, COOKED, FROM CANNED, NS COLOR, FAT NOT ADDED",
"DRDIFDCD","75216020.0","CORN, COOKED, NS FORM, NS COLOR, FAT ADDED",
"DRDIFDCD","75216021.0","CORN, COOKED, FROM FRESH, NS COLOR, FAT ADDED",
"DRDIFDCD","75216022.0","CORN, COOKED, FROM FROZEN, NS COLOR, FAT ADDED",
"DRDIFDCD","75216023.0","CORN, COOKED, FROM CANNED, NS COLOR, FAT ADDED",
"DRDIFDCD","75216050.0","CORN, NS AS TO FORM, NS AS TO COLOR, CREAM STYLE",
"DRDIFDCD","75216053.0","CORN, FROM CANNED, NS AS TO COLOR, CREAM STYLE",
"DRDIFDCD","75216070.0","CORN, DRIED, COOKED",
"DRDIFDCD","75216100.0","CORN, YELLOW, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75216101.0","CORN, YELLOW, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75216102.0","CORN, YELLOW, COOKED, FROM FROZEN, NS FAT ADDED",
"DRDIFDCD","75216103.0","CORN, YELLOW, COOKED, FROM CANNED, NS FAT ADDED",
"DRDIFDCD","75216110.0","CORN, YELLOW, COOKED, NS FORM, FAT NOT ADDED",
"DRDIFDCD","75216111.0","CORN, YELLOW, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75216112.0","CORN, YELLOW, COOKED, FROM FROZEN, FAT NOT ADDED",
"DRDIFDCD","75216113.0","CORN, YELLOW, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75216120.0","CORN, YELLOW, COOKED, NS FORM, FAT ADDED",
"DRDIFDCD","75216121.0","CORN, YELLOW, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75216122.0","CORN, YELLOW, COOKED, FROM FROZEN, FAT ADDED",
"DRDIFDCD","75216123.0","CORN, YELLOW, COOKED, FROM CANNED, FAT ADDED",
"DRDIFDCD","75216150.0","CORN, YELLOW, NS AS TO FORM, CREAM STYLE",
"DRDIFDCD","75216153.0","CORN, YELLOW, FROM CANNED, CREAM STYLE",
"DRDIFDCD","75216160.0","CORN, YELLOW & WHITE, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75216170.0","CORN, YELLOW & WHITE, COOKED, NS FORM, NO FAT ADDED",
"DRDIFDCD","75216171.0","CORN, YELLOW & WHITE, COOKED, FROM FRESH, NO FAT ADDED",
"DRDIFDCD","75216173.0","CORN, YELLOW & WHITE, COOKED, FROM CAN, NO FAT ADDED",
"DRDIFDCD","75216181.0","CORN, YELLOW & WHITE, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75216193.0","CORN, YELLOW, FROM CANNED, CREAM STYLE, FAT ADDED",
"DRDIFDCD","75216200.0","CORN, WHITE, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75216210.0","CORN, WHITE, COOKED, NS AS TO FORM, FAT NOT ADDED",
"DRDIFDCD","75216211.0","CORN, WHITE, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75216212.0","CORN, WHITE, COOKED, FROM FROZEN, FAT NOT ADDED",
"DRDIFDCD","75216213.0","CORN, WHITE, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75216221.0","CORN, WHITE, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75216222.0","CORN, WHITE, COOKED, FROM FROZEN, FAT ADDED",
"DRDIFDCD","75216223.0","CORN, WHITE, COOKED, FROM CANNED, FAT ADDED",
"DRDIFDCD","75216310.0","CORN, YELLOW, CANNED, LOW SODIUM, FAT NOT ADDED",
"DRDIFDCD","75216320.0","CORN, YELLOW, CANNED, LOW SODIUM, FAT ADDED",
"DRDIFDCD","75216700.0","CUCUMBER, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75216720.0","CUCUMBER, COOKED, FAT ADDED",
"DRDIFDCD","75217000.0","EGGPLANT, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75217010.0","EGGPLANT, COOKED, FAT NOT ADDED",
"DRDIFDCD","75217020.0","EGGPLANT, COOKED, FAT ADDED",
"DRDIFDCD","75217400.0","GARLIC, COOKED",
"DRDIFDCD","75217500.0","HOMINY, COOKED, NO FAT ADDED",
"DRDIFDCD","75217520.0","HOMINY, COOKED, FAT ADDED",
"DRDIFDCD","75219000.0","MUSHROOMS, COOKED, NS FORM, NS AS TO ADDED FAT",
"DRDIFDCD","75219001.0","MUSHROOMS, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75219002.0","MUSHROOMS, COOKED, FROM FROZ, NS FAT ADDED",
"DRDIFDCD","75219003.0","MUSHROOMS, COOKED, FROM CANNED, NS FAT ADDED",
"DRDIFDCD","75219010.0","MUSHROOMS, COOKED, NS AS TO FORM, FAT NOT ADDED",
"DRDIFDCD","75219011.0","MUSHROOMS, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75219012.0","MUSHROOMS, COOKED, FROM FROZ, FAT NOT ADDED",
"DRDIFDCD","75219013.0","MUSHROOMS, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75219020.0","MUSHROOMS, COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75219021.0","MUSHROOMS, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75219022.0","MUSHROOMS, COOKED, FROM FROZ, FAT ADDED",
"DRDIFDCD","75219023.0","MUSHROOMS, COOKED, FROM CANNED, FAT ADDED",
"DRDIFDCD","75220000.0","OKRA, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75220010.0","OKRA, COOKED, NS FORM, FAT NOT ADDED",
"DRDIFDCD","75220011.0","OKRA, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75220012.0","OKRA, COOKED, FROM FROZ, FAT NOT ADDED",
"DRDIFDCD","75220013.0","OKRA, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75220020.0","OKRA, COOKED, NS FORM, FAT ADDED",
"DRDIFDCD","75220021.0","OKRA, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75220022.0","OKRA, COOKED, FROM FROZ, FAT ADDED",
"DRDIFDCD","75220050.0","LETTUCE, COOKED, FAT NOT ADDED IN COOKING",
"DRDIFDCD","75221000.0","ONIONS, MATURE, COOKED, NS FORM, NS AS TO ADDED FAT",
"DRDIFDCD","75221001.0","ONIONS, MATURE, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75221010.0","ONIONS, MATURE, COOKED, NS FORM, FAT NOT ADDED",
"DRDIFDCD","75221011.0","ONIONS, MATURE, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75221020.0","ONIONS, MATURE, COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75221021.0","ONIONS, MATURE, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75221022.0","ONIONS, MATURE, COOKED, FROM FROZ, FAT ADDED",
"DRDIFDCD","75221030.0","ONIONS, PEARL, COOKED, NS FORM (INCL PICKLED/COCKTAIL)",
"DRDIFDCD","75221031.0","ONIONS, PEARL, COOKED, FROM FRESH (INCL PICKLED/COCKTAIL)",
"DRDIFDCD","75221040.0","ONIONS, YOUNG GREEN, COOKED, NS FORM, NS ADDED FAT",
"DRDIFDCD","75221050.0","ONIONS, YOUNG GREEN, COOKED, NS FORM, NO FAT ADDED",
"DRDIFDCD","75221051.0","ONIONS, YOUNG GREEN, COOKED, FROM FRESH, NO FAT ADDED",
"DRDIFDCD","75221060.0","ONIONS, YOUNG GREEN, COOKED, NS FORM, FAT ADDED",
"DRDIFDCD","75221061.0","ONIONS, YOUNG GREEN, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75221160.0","PALM HEARTS, COOKED (ASSUME NO FAT ADDED)",
"DRDIFDCD","75221210.0","PARSLEY, COOKED (ASSUME NO FAT ADDED)",
"DRDIFDCD","75222010.0","PARSNIPS, COOKED, FAT NOT ADDED",
"DRDIFDCD","75222020.0","PARSNIPS, COOKED, FAT ADDED",
"DRDIFDCD","75223000.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,NS FAT",
"DRDIFDCD","75223003.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD, FROM CAN,NS FAT",
"DRDIFDCD","75223013.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,NO FAT",
"DRDIFDCD","75223020.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,W/ FAT",
"DRDIFDCD","75223022.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM FROZ,W/ FAT",
"DRDIFDCD","75223023.0","PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,W/ FAT",
"DRDIFDCD","75224010.0","PEAS, GREEN, COOKED, NS FORM, NS AS TO ADDED FAT",
"DRDIFDCD","75224011.0","PEAS, GREEN, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75224012.0","PEAS, GREEN, COOKED, FROM FROZ, NS FAT ADDED",
"DRDIFDCD","75224013.0","PEAS, GREEN, COOKED, FROM CANNED, NS FAT ADDED",
"DRDIFDCD","75224020.0","PEAS, GREEN, COOKED, NS AS TO FORM, FAT NOT ADDED",
"DRDIFDCD","75224021.0","PEAS, GREEN, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75224022.0","PEAS, GREEN, COOKED, FROM FROZ, FAT NOT ADDED",
"DRDIFDCD","75224023.0","PEAS, GREEN, COOKED, FROM CANNED, FAT NOT ADDED",
"DRDIFDCD","75224030.0","PEAS, GREEN, COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75224031.0","PEAS, GREEN, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75224032.0","PEAS, GREEN, COOKED, FROM FROZ, FAT ADDED",
"DRDIFDCD","75224033.0","PEAS, GREEN, COOKED, FROM CANNED, FAT ADDED",
"DRDIFDCD","75224120.0","PEAS, GREEN, CANNED, LOW SODIUM, FAT NOT ADDED",
"DRDIFDCD","75224130.0","PEAS, GREEN, CANNED, LOW SODIUM, FAT ADDED",
"DRDIFDCD","75225010.0","PIGEON PEAS, COOKED, NS AS TO FORM, FAT NOT ADDED",
"DRDIFDCD","75226000.0","PEPPERS, GREEN, COOKED, NS AS TO FAT",
"DRDIFDCD","75226010.0","PEPPERS, GREEN, COOKED, FAT NOT ADDED",
"DRDIFDCD","75226020.0","PEPPERS, GREEN, COOKED, FAT ADDED",
"DRDIFDCD","75226040.0","PEPPERS, RED, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75226050.0","PEPPERS, RED, COOKED, FAT NOT ADDED",
"DRDIFDCD","75226060.0","PEPPERS, RED, COOKED, FAT ADDED",
"DRDIFDCD","75226090.0","PEPPERS, HOT, COOKED, NS FORM, NS FAT ADDED",
"DRDIFDCD","75226091.0","PEPPERS, HOT, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75226093.0","PEPPERS, HOT, COOKED, FROM CANNED, NS FAT ADDED",
"DRDIFDCD","75226100.0","PEPPERS, HOT, COOKED, NS FORM, NO FAT ADDED",
"DRDIFDCD","75226101.0","PEPPERS, HOT, COOKED, FROM FRESH, NO FAT ADDED",
"DRDIFDCD","75226102.0","PEPPERS, HOT, COOKED, FROM FROZ, NO FAT ADDED",
"DRDIFDCD","75226103.0","PEPPERS, HOT, COOKED, FROM CANNED, NO FAT ADDED",
"DRDIFDCD","75226110.0","PEPPERS, HOT, COOKED, NS FORM, FAT ADDED",
"DRDIFDCD","75226111.0","PEPPERS, HOT, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75226700.0","PIMIENTO",
"DRDIFDCD","75227110.0","RADISH, JAPANESE (DAIKON), COOKED, FAT ADDED",
"DRDIFDCD","75230000.0","SAUERKRAUT, NS AS TO ADDED FAT",
"DRDIFDCD","75230010.0","SAUERKRAUT, NO FAT ADDED",
"DRDIFDCD","75230020.0","SAUERKRAUT, FAT ADDED",
"DRDIFDCD","75231000.0","SNOWPEA(PEA POD), COOKED, NS FORM, NS AS TO FAT",
"DRDIFDCD","75231001.0","SNOWPEA(PEA POD), COOKED, FROM FRESH, NS AS TO FAT",
"DRDIFDCD","75231010.0","SNOWPEA(PEA POD), COOKED, NS FORM, NO FAT ADDED",
"DRDIFDCD","75231011.0","SNOWPEA(PEA POD), COOKED, FROM FRESH, NO FAT ADDED",
"DRDIFDCD","75231012.0","SNOWPEA(PEA POD), COOKED, FROM FROZ, NO FAT ADDED",
"DRDIFDCD","75231020.0","SNOWPEA(PEA POD), COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75232000.0","SEAWEED, DRIED (INCLUDE SEA MOSS, KELP)",
"DRDIFDCD","75233000.0","SQUASH, SUMMER, COOKED, NS FORM, NS AS TO ADDED FAT",
"DRDIFDCD","75233001.0","SQUASH, SUMMER, COOKED, FROM FRESH, NS FAT ADDED",
"DRDIFDCD","75233002.0","SQUASH, SUMMER, COOKED, FROM FROZ, NS FAT ADDED",
"DRDIFDCD","75233010.0","SQUASH, SUMMER, COOKED, NS FORM, FAT NOT ADDED",
"DRDIFDCD","75233011.0","SQUASH, SUMMER, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75233012.0","SQUASH, SUMMER, COOKED, FROM FROZ, FAT NOT ADDED",
"DRDIFDCD","75233020.0","SQUASH, SUMMER, COOKED, NS AS TO FORM, FAT ADDED",
"DRDIFDCD","75233021.0","SQUASH, SUMMER, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75234001.0","TURNIP, COOKED, FROM FRESH, NS AS TO ADDED FAT",
"DRDIFDCD","75234010.0","TURNIP, COOKED, NS AS TO FORM, FAT NOT ADDED",
"DRDIFDCD","75234011.0","TURNIP, COOKED, FROM FRESH, FAT NOT ADDED",
"DRDIFDCD","75234021.0","TURNIP, COOKED, FROM FRESH, FAT ADDED",
"DRDIFDCD","75235000.0","WATER CHESTNUT",
"DRDIFDCD","75236000.0","YEAST (INCLUDE BREWER'S YEAST)",
"DRDIFDCD","75236500.0","YEAST EXTRACT SPREAD (INCL VEGEMITE, MARMITE)",
"DRDIFDCD","75301110.0","BEANS, LIMA, & CORN (SUCCOTASH), NO FAT ADDED",
"DRDIFDCD","75301120.0","BEANS, LIMA, & CORN (SUCCOTASH), FAT ADDED",
"DRDIFDCD","75302010.0","BEANS, GREEN STRING, W/ TOMATOES (ASSUME W/O FAT)",
"DRDIFDCD","75302020.0","BEANS, GREEN STRING, W/ ONIONS, COOKD, NO FAT ADDED",
"DRDIFDCD","75302050.0","BEANS, GREEN, & POTATOES, COOKED, NO FAT ADDED",
"DRDIFDCD","75302060.0","BEANS, GREEN, W/PINTO BEANS,COOKED,NO FAT ADDED",
"DRDIFDCD","75302080.0","BEAN SALAD, YELLOW &/OR GREEN STRING BEANS",
"DRDIFDCD","75302500.0","BEANS, GREEN, & POTATOES, NS AS TO ADDED FAT",
"DRDIFDCD","75302510.0","BEANS, GREEN, & POTATOES, FAT ADDED",
"DRDIFDCD","75307000.0","GREEN PEPPERS & ONIONS, COOKED,FAT ADDED IN COOKING",
"DRDIFDCD","75311000.0","MIXED VEGS (CORN,LIMA,PEAS,GRBNS,CAR), NS FORM & FAT",
"DRDIFDCD","75311002.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, NS FAT",
"DRDIFDCD","75311003.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, NS FAT",
"DRDIFDCD","75311010.0","MIXED VEGS (CORN,LIMA,PEAS,GRBN,CAR), NS FORM, NO FAT",
"DRDIFDCD","75311012.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, NO FAT",
"DRDIFDCD","75311013.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, NO FAT",
"DRDIFDCD","75311020.0","MIXED VEGS (CORN,LIMA,PEAS,GRBNS,CAR), NS FORM,W/FAT",
"DRDIFDCD","75311022.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, W/ FAT",
"DRDIFDCD","75311023.0","MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, W/ FAT",
"DRDIFDCD","75311110.0","MIXED VEGETABLES, CANNED, LOW SODIUM, NO FAT ADDED",
"DRDIFDCD","75315000.0","PEAS & CORN, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","75315020.0","PEAS & CORN, COOKED, FAT ADDED",
"DRDIFDCD","75315110.0","PEAS & ONIONS, COOKED, FAT NOT ADDED",
"DRDIFDCD","75315120.0","PEAS & ONIONS, COOKED, FAT ADDED",
"DRDIFDCD","75315210.0","PEAS W/ MUSHROOMS, COOKED, NO FAT ADDED",
"DRDIFDCD","75315300.0","PEAS & POTATOES, COOKED, NO FAT ADDED IN COOKING",
"DRDIFDCD","75316000.0","SQUASH, SUMMER, & ONIONS,COOKED, NO FAT ADDED",
"DRDIFDCD","75316010.0","ZUCCHINI W/ TOM SCE, CKD,NO FAT ADDED IN COOKING",
"DRDIFDCD","75317000.0","VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,NS FA",
"DRDIFDCD","75317010.0","VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,W/FAT",
"DRDIFDCD","75317020.0","VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,NO FA",
"DRDIFDCD","75340000.0","VEG COMB,ORIENTAL STYLE,CKD,NS FAT ADDED IN COOKING",
"DRDIFDCD","75340010.0","VEG COMBO ORIENTAL STYLE, CKD, FAT, NOT ADDED",
"DRDIFDCD","75340020.0","VEG COMBO, ORIENTAL STYLE, CKD, FAT ADDED",
"DRDIFDCD","75340100.0","VEG COMBO (BROC, CAR, CORN, CAULI),CKD,NS AS TO FAT",
"DRDIFDCD","75340110.0","VEG COMBINATION (BROC,CAR,CORN,CAULI),FAT NOT ADDED",
"DRDIFDCD","75340120.0","VEG COMBO (BROC, CAR, CORN, CAULIFL),CKD, FAT ADDED",
"DRDIFDCD","75340150.0","VEG COMBO(GR BEAN,BROC,ONION,MUSHROOM)COOKED,W/ FAT",
"DRDIFDCD","75340160.0","VEG & PASTA COMBOS, W/ CREAM/CHEESE SCE, COOKED",
"DRDIFDCD","75340300.0","PINACBET (EGGPLANT W/ TOMATO, BITTERMELON, ETC)",
"DRDIFDCD","75365000.0","VEGETABLE MIXTURE, DRIED (INCL SALAD CRUNCHIES)",
"DRDIFDCD","75401010.0","ASPARAGUS, NS FORM, CREAMED OR W/ CHEESE SAUCE",
"DRDIFDCD","75403010.0","BEANS, STRING, GREEN, NS FORM, CREAMED/CHEESE SCE",
"DRDIFDCD","75403013.0","BEANS, STRING, GREEN, FROM CANNED, CREAMED/CHEESE SCE",
"DRDIFDCD","75403020.0","BEANS, STRING, GREEN, CKD, NS FORM,  W/ MUSHROOM SCE",
"DRDIFDCD","75403021.0","BEANS, STRING, GREEN, CKD, FROM FRESH, W/ MUSHROOM SCE",
"DRDIFDCD","75403023.0","BEANS, STRING, GREEN, CKD, FROM CAN, W/ MUSHROOM SCE",
"DRDIFDCD","75405010.0","BEETS WITH HARVARD SAUCE",
"DRDIFDCD","75409020.0","CAULIFLOWER, BATTER-DIPPED, FRIED",
"DRDIFDCD","75410500.0","CHILES RELLENOS, CHEESE-FILLED",
"DRDIFDCD","75410530.0","CHILES RELLENOS, FILLED W/ MEAT & CHEESE",
"DRDIFDCD","75411020.0","CORN FRITTER",
"DRDIFDCD","75412010.0","EGGPLANT, BATTER-DIPPED, FRIED",
"DRDIFDCD","75412060.0","EGGPLANT PARMESAN CASSEROLE, REGULAR",
"DRDIFDCD","75414020.0","MUSHROOMS, STUFFED",
"DRDIFDCD","75414030.0","MUSHROOM, BATTER-DIPPED, FRIED",
"DRDIFDCD","75414500.0","OKRA, BATTER-DIPPED, FRIED",
"DRDIFDCD","75415020.0","ONION RINGS, NS FORM, BATTER-DIPPED, BAKED/FRIED",
"DRDIFDCD","75415021.0","ONION RINGS, FROM FRESH, BATTERED, BAKED/FRIED",
"DRDIFDCD","75415022.0","ONION RINGS, FROM FROZ, BATTERED, BAKED/FRIED",
"DRDIFDCD","75416500.0","PEA SALAD",
"DRDIFDCD","75416600.0","PEA SALAD W/ CHEESE",
"DRDIFDCD","75418000.0","SQUASH, SUMMER, BREADED, BAKED",
"DRDIFDCD","75418010.0","SQUASH, SUMMER, BREADED OR BATTERED, FRIED",
"DRDIFDCD","75439010.0","VEGETABLE STEW, W/O MEAT",
"DRDIFDCD","75439500.0","CHOP SUEY, MEATLESS",
"DRDIFDCD","75440100.0","VEG COMBINATION (INCL CAR/ DK GRN), W/ SOY-BASE SCE",
"DRDIFDCD","75440200.0","VEGETABLE TEMPURA",
"DRDIFDCD","75440400.0","VEGETABLE,IN CHICK-PEA FLOUR BATTER,(PAKORA),FRIED",
"DRDIFDCD","75440500.0","VEG COMBINATION (INCL CAR/DK GRN), W/ CHEESE SAUCE",
"DRDIFDCD","75450500.0","VEG COMBINATION (INCL CAR, DK GRN), W/ CREAM SAUCE",
"DRDIFDCD","75460700.0","VEGETABLE COMBINATION (INCL CAR/DK GRN), W/ PASTA",
"DRDIFDCD","75460800.0","VEGETABLE COMB(INCL CAR/DK GRN),CKD,W/ BUTTER SAUCE",
"DRDIFDCD","75500210.0","BEETS, PICKLED (INCLUDE W/ ONIONS, BEET SALAD)",
"DRDIFDCD","75502510.0","CABBAGE, RED, PICKLED (INCL SWEET & SOUR CABBAGE)",
"DRDIFDCD","75502520.0","CABBAGE, KIM CHEE STYLE",
"DRDIFDCD","75503010.0","CUCUMBER PICKLES, DILL",
"DRDIFDCD","75503020.0","CUCUMBER PICKLES, RELISH",
"DRDIFDCD","75503030.0","CUCUMBER PICKLES, SOUR",
"DRDIFDCD","75503040.0","CUCUMBER PICKLES, SWEET",
"DRDIFDCD","75503050.0","CUCUMBER PICKLES, FRESH (INCLUDE BREAD & BUTTER)",
"DRDIFDCD","75503090.0","HORSERADISH",
"DRDIFDCD","75503100.0","MUSTARD PICKLES (INCL CHOW-CHOW, HOT DOG RELISH)",
"DRDIFDCD","75503110.0","CUCUMBER PICKLE, DILL, REDUCED SALT",
"DRDIFDCD","75506010.0","MUSTARD (INCL HORSERADISH MUSTARD, CHINESE MUSTARD)",
"DRDIFDCD","75506100.0","MUSTARD SAUCE",
"DRDIFDCD","75510000.0","OLIVES, NFS",
"DRDIFDCD","75510010.0","OLIVES, GREEN",
"DRDIFDCD","75510020.0","OLIVES, BLACK",
"DRDIFDCD","75510030.0","OLIVES, GREEN, STUFFED",
"DRDIFDCD","75511010.0","PEPPERS, HOT, SAUCE (INCLUDE TABASCO SAUCE)",
"DRDIFDCD","75511020.0","PEPPERS, PICKLED",
"DRDIFDCD","75511040.0","PEPPER, HOT, PICKLED",
"DRDIFDCD","75511100.0","PICKLES, NS AS TO VEGETABLE",
"DRDIFDCD","75515010.0","VEGETABLE RELISH",
"DRDIFDCD","75515100.0","VEGETABLES, PICKLED (INCLUDE GIARDINIERA)",
"DRDIFDCD","75600150.0","SOUP, CREAM OF, NFS",
"DRDIFDCD","75601010.0","ASPARAGUS SOUP, CREAM OF,W/ MILK",
"DRDIFDCD","75601100.0","BEET SOUP (BORSCHT)",
"DRDIFDCD","75601200.0","CABBAGE SOUP",
"DRDIFDCD","75601210.0","CABBAGE W/ MEAT SOUP",
"DRDIFDCD","75603000.0","CELERY SOUP, CREAM OF, NS AS TO MILK OR WATER ADDED",
"DRDIFDCD","75603010.0","CELERY SOUP, CREAM OF, W/ MILK",
"DRDIFDCD","75603030.0","CELERY SOUP, CREAM OF, CANNED, UNDILUTED",
"DRDIFDCD","75604020.0","CORN SOUP, CREAM OF, PREPARED W/ WATER",
"DRDIFDCD","75604600.0","GAZPACHO",
"DRDIFDCD","75605010.0","LEEK SOUP, CREAM OF, PREP W/ MILK",
"DRDIFDCD","75607000.0","MUSHROOM SOUP, NFS",
"DRDIFDCD","75607010.0","MUSHROOM SOUP, CREAM OF, PREP W/ MILK",
"DRDIFDCD","75607020.0","MUSHROOM SOUP, CREAM OF, PREPARED W/ WATER",
"DRDIFDCD","75607030.0","MUSHROOM SOUP, CANNED, UNDILUTED (INCL CREAM OF)",
"DRDIFDCD","75607060.0","MUSHROOM SOUP, CREAM OF, NS AS TO W/ MILK OR WATER",
"DRDIFDCD","75607130.0","MUSHROOM SOUP, MADE FROM DRY MIX",
